battery,cycle,capacity,soh,rul
B0005,71,1.622125485521159,0.8110627427605795,0.43548387096774194
B0005,72,1.6113256603765849,0.8056628301882924,0.4274193548387097
B0005,73,1.6065631397488385,0.8032815698744192,0.41935483870967744
B0005,74,1.6015142233917594,0.8007571116958797,0.4112903225806452
B0005,75,1.590369231400328,0.795184615700164,0.4032258064516129
B0005,76,1.5857889968242211,0.7928944984121106,0.3951612903225806
B0005,77,1.5849430707374117,0.7924715353687058,0.3870967741935484
B0005,78,1.5955263892495937,0.7977631946247968,0.3790322580645161
B0005,79,1.5747301747801037,0.7873650873900518,0.3709677419354839
B0005,80,1.5649019950937946,0.7824509975468973,0.3629032258064516
B0005,81,1.5597659473370362,0.7798829736685181,0.3548387096774194
B0005,82,1.5594815668184234,0.7797407834092117,0.3467741935483871
B0005,83,1.55468935359061,0.777344676795305,0.3387096774193548
B0005,84,1.5488741079890418,0.7744370539945209,0.33064516129032256
B0005,85,1.538236598942558,0.769118299471279,0.3225806451612903
B0005,86,1.527914258251028,0.763957129125514,0.31451612903225806
B0005,87,1.5285252629756445,0.7642626314878223,0.3064516129032258
B0005,88,1.522647325284378,0.761323662642189,0.29838709677419356
B0005,89,1.5174859938489869,0.7587429969244934,0.2903225806451613
B0005,90,1.605818899130659,0.8029094495653295,0.28225806451612906
B0005,91,1.5638491446744425,0.7819245723372212,0.27419354838709675
B0005,92,1.5480915247767786,0.7740457623883893,0.2661290322580645
B0005,93,1.5323755631868592,0.7661877815934296,0.25806451612903225
B0005,94,1.5269528268489705,0.7634764134244852,0.25
B0005,95,1.5169573017136326,0.7584786508568163,0.24193548387096775
B0005,96,1.511897596014269,0.7559487980071345,0.23387096774193547
B0005,97,1.5065638960681105,0.7532819480340552,0.22580645161290322
B0005,98,1.5015453526671363,0.7507726763335681,0.21774193548387097
B0005,99,1.4908444050400238,0.7454222025200119,0.20967741935483872
B0005,100,1.485868384561201,0.7429341922806005,0.20161290322580644
B0005,101,1.480413677976106,0.740206838988053,0.1935483870967742
B0005,102,1.4752095869031632,0.7376047934515816,0.18548387096774194
B0005,103,1.4859035988304024,0.7429517994152012,0.1774193548387097
B0005,104,1.4960918298136696,0.7480459149068348,0.1693548387096774
B0005,105,1.4808005946928984,0.7404002973464492,0.16129032258064516
B0005,106,1.4697543268466824,0.7348771634233412,0.1532258064516129
B0005,107,1.4539012274845928,0.7269506137422964,0.14516129032258066
B0005,108,1.454146206723569,0.7270731033617845,0.13709677419354838
B0005,109,1.455023751906683,0.7275118759533415,0.12903225806451613
B0005,110,1.449042163761236,0.724521081880618,0.12096774193548387
B0005,111,1.4386709371480566,0.7193354685740283,0.11290322580645161
B0005,112,1.433445432156979,0.7167227160784895,0.10483870967741936
B0005,113,1.4333958900838095,0.7166979450419048,0.0967741935483871
B0005,114,1.42806487344776,0.71403243672388,0.08870967741935484
B0005,115,1.4229203181741186,0.7114601590870593,0.08064516129032258
B0005,116,1.417429032731308,0.708714516365654,0.07258064516129033
B0005,117,1.412409228794446,0.706204614397223,0.06451612903225806
B0005,118,1.412578792940193,0.7062893964700965,0.056451612903225805
B0005,119,1.4075983731469897,0.7037991865734948,0.04838709677419355
B0005,120,1.4333920485221476,0.7166960242610738,0.04032258064516129
B0005,121,1.4382550176792908,0.7191275088396454,0.03225806451612903
B0005,122,1.4173547174485526,0.7086773587242763,0.024193548387096774
B0005,123,1.406981663677643,0.7034908318388216,0.016129032258064516
B0005,124,1.4012037783587623,0.7006018891793812,0.008064516129032258
B0005,125,1.3967008232726328,0.6983504116363164,0.0
B0005,126,1.391284788852726,0.695642394426363,-0.008064516129032258
B0005,127,1.3862287677978349,0.6931143838989174,-0.016129032258064516
B0005,128,1.3804366761974138,0.6902183380987069,-0.024193548387096774
B0005,129,1.3752364150256224,0.6876182075128112,-0.03225806451612903
B0005,130,1.3705128024895008,0.6852564012447504,-0.04032258064516129
B0005,131,1.37050855662704,0.68525427831352,-0.04838709677419355
B0005,132,1.3647355108681518,0.6823677554340759,-0.056451612903225805
B0005,133,1.375392016895762,0.687696008447881,-0.06451612903225806
B0005,134,1.3861115151535393,0.6930557575767696,-0.07258064516129033
B0005,135,1.369850003583894,0.684925001791947,-0.08064516129032258
B0005,136,1.3647827949260758,0.6823913974630379,-0.08870967741935484
B0005,137,1.3543220466259964,0.6771610233129982,-0.0967741935483871
B0005,138,1.3546417018378962,0.6773208509189481,-0.10483870967741936
B0005,139,1.354703921319241,0.6773519606596204,-0.11290322580645161
B0005,140,1.349314997503458,0.674657498751729,-0.12096774193548387
B0005,141,1.3441891937970554,0.6720945968985277,-0.12903225806451613
B0005,142,1.3389913790695755,0.6694956895347878,-0.13709677419354838
B0005,143,1.3389145230206971,0.6694572615103486,-0.14516129032258066
B0005,144,1.3340066759761655,0.6670033379880828,-0.1532258064516129
B0005,145,1.3286444309174914,0.6643222154587457,-0.16129032258064516
B0005,146,1.323170899227622,0.661585449613811,-0.1693548387096774
B0005,147,1.3181691588445197,0.6590845794222598,-0.1774193548387097
B0005,148,1.3184664436640334,0.6592332218320167,-0.18548387096774194
B0005,149,1.318293040102702,0.659146520051351,-0.1935483870967742
B0005,150,1.323872422244268,0.661936211122134,-0.20161290322580644
B0005,151,1.3601216766554785,0.6800608383277392,-0.20967741935483872
B0005,152,1.3395306867947354,0.6697653433973677,-0.21774193548387097
B0005,153,1.3290286565120697,0.6645143282560348,-0.22580645161290322
B0005,154,1.3236741274998955,0.6618370637499478,-0.23387096774193547
B0005,155,1.318633896753293,0.6593169483766465,-0.24193548387096775
B0005,156,1.3134751321324272,0.6567375660662136,-0.25
B0005,157,1.3132020634442203,0.6566010317221102,-0.25806451612903225
B0005,158,1.3077959946944353,0.6538979973472177,-0.2661290322580645
B0005,159,1.3030329186405918,0.6515164593202959,-0.27419354838709675
B0005,160,1.3033573559038203,0.6516786779519101,-0.28225806451612906
B0005,161,1.3034100438655642,0.6517050219327821,-0.2903225806451613
B0005,162,1.2978870806495706,0.6489435403247853,-0.29838709677419356
B0005,163,1.2980735056918902,0.6490367528459451,-0.3064516129032258
B0005,164,1.293463613844243,0.6467318069221215,-0.31451612903225806
B0005,165,1.288003392619118,0.644001696309559,-0.3225806451612903
B0005,166,1.2874525221379407,0.6437262610689704,-0.33064516129032256
B0005,167,1.3090153642307354,0.6545076821153677,-0.3387096774193548
B0005,168,1.3250793286429356,0.6625396643214678,-0.3467741935483871
B0006,1,2.035337591005598,1.017668795502799,1.0
B0006,2,2.0251402460314116,1.0125701230157058,0.9907407407407407
B0006,3,2.013326371345464,1.006663185672732,0.9814814814814815
B0006,4,2.0132846655407413,1.0066423327703706,0.9722222222222222
B0006,5,2.000528337624771,1.0002641688123854,0.9629629629629629
B0006,6,2.0138990759931645,1.0069495379965823,0.9537037037037037
B0006,7,2.013101105626967,1.0065505528134835,0.9444444444444444
B0006,8,1.96878982627284,0.98439491313642,0.9351851851851852
B0006,9,1.9681661764334244,0.9840830882167122,0.9259259259259259
B0006,10,1.9572307917560536,0.9786153958780268,0.9166666666666666
B0006,11,1.9455991514129352,0.9727995757064676,0.9074074074074074
B0006,12,1.9347505044841131,0.9673752522420566,0.8981481481481481
B0006,13,1.9232799539368028,0.9616399769684014,0.8888888888888888
B0006,14,1.911889930948487,0.9559449654742435,0.8796296296296297
B0006,15,1.9010667141979305,0.9505333570989652,0.8703703703703703
B0006,16,1.8891989948061456,0.9445994974030728,0.8611111111111112
B0006,17,1.878278372248849,0.9391391861244245,0.8518518518518519
B0006,18,1.8675697161520208,0.9337848580760104,0.8425925925925926
B0006,19,1.8675892574453767,0.9337946287226884,0.8333333333333334
B0006,20,1.979626548250818,0.989813274125409,0.8240740740740741
B0006,21,1.9575499080884025,0.9787749540442012,0.8148148148148148
B0006,22,1.9458150170787551,0.9729075085393776,0.8055555555555556
B0006,23,1.9242461121680097,0.9621230560840048,0.7962962962962963
B0006,24,1.945981133142164,0.972990566571082,0.7870370370370371
B0006,25,1.901407930553079,0.9507039652765396,0.7777777777777778
B0006,26,1.878674213680085,0.9393371068400425,0.7685185185185185
B0006,27,1.868306132826422,0.934153066413211,0.7592592592592593
B0006,28,1.8560244070083,0.92801220350415,0.75
B0006,29,1.8451997961855775,0.9225998980927888,0.7407407407407407
B0006,30,1.857228890885317,0.9286144454426585,0.7314814814814815
B0006,31,1.9247760889090637,0.9623880444545319,0.7222222222222222
B0006,32,1.8822317526092551,0.9411158763046276,0.7129629629629629
B0006,33,1.855276687885587,0.9276383439427935,0.7037037037037037
B0006,34,1.8392508917181876,0.9196254458590938,0.6944444444444444
B0006,35,1.8185396073994429,0.9092698036997214,0.6851851851851852
B0006,36,1.8134770059567056,0.9067385029783528,0.6759259259259259
B0006,37,1.7971018450305436,0.8985509225152718,0.6666666666666666
B0006,38,1.7810046294120476,0.8905023147060238,0.6574074074074074
B0006,39,1.7710130422682329,0.8855065211341164,0.6481481481481481
B0006,40,1.7604712448170945,0.8802356224085472,0.6388888888888888
B0006,41,1.7502913788006589,0.8751456894003294,0.6296296296296297
B0006,42,1.7394925037732578,0.8697462518866289,0.6203703703703703
B0006,43,1.7546766553637203,0.8773383276818602,0.6111111111111112
B0006,44,1.7659390941842177,0.8829695470921088,0.6018518518518519
B0006,45,1.7337887419624838,0.8668943709812419,0.5925925925925926
B0006,46,1.713325912040734,0.856662956020367,0.5833333333333334
B0006,47,1.7024077813673466,0.8512038906836733,0.5740740740740741
B0006,48,1.82371946178183,0.911859730890915,0.5648148148148148
B0006,49,1.8081284050314708,0.9040642025157354,0.5555555555555556
B0006,50,1.7757610945034283,0.8878805472517142,0.5462962962962963
B0006,51,1.7447409841836798,0.8723704920918399,0.5370370370370371
B0006,52,1.729207034132373,0.8646035170661865,0.5277777777777778
B0006,53,1.7081086552553244,0.8540543276276622,0.5185185185185185
B0006,54,1.6975954237461768,0.8487977118730884,0.5092592592592593
B0006,55,1.6820634524029463,0.8410317262014732,0.5
B0006,56,1.6714768322295086,0.8357384161147543,0.49074074074074076
B0006,57,1.6607591387047655,0.8303795693523828,0.48148148148148145
B0006,58,1.651121015038069,0.8255605075190345,0.4722222222222222
B0006,59,1.640134925619093,0.8200674628095465,0.46296296296296297
B0006,60,1.629199941616544,0.814599970808272,0.4537037037037037
B0006,61,1.6088496302961666,0.8044248151480833,0.4444444444444444
B0006,62,1.6035244898969248,0.8017622449484624,0.4351851851851852
B0006,63,1.5989712144027983,0.7994856072013992,0.42592592592592593
B0006,64,1.5876273123575604,0.7938136561787802,0.4166666666666667
B0006,65,1.5829719744686166,0.7914859872343083,0.4074074074074074
B0006,66,1.567137636713563,0.7835688183567815,0.39814814814814814
B0006,67,1.5613446139713882,0.7806723069856941,0.3888888888888889
B0006,68,1.551171189279042,0.775585594639521,0.37962962962962965
B0006,69,1.5406741606295171,0.7703370803147586,0.37037037037037035
B0006,70,1.5253138744624433,0.7626569372312216,0.3611111111111111
B0006,71,1.5301570318067428,0.7650785159033714,0.35185185185185186
B0006,72,1.524656683447409,0.7623283417237045,0.3425925925925926
B0006,73,1.5145492986655429,0.7572746493327714,0.3333333333333333
B0006,74,1.509391504602082,0.754695752301041,0.32407407407407407
B0006,75,1.5039974333050703,0.7519987166525351,0.3148148148148148
B0006,76,1.4935201918040188,0.7467600959020094,0.3055555555555556
B0006,77,1.4876323024497422,0.7438161512248711,0.2962962962962963
B0006,78,1.5302876214401704,0.7651438107200852,0.28703703703703703
B0006,79,1.5040760088360112,0.7520380044180056,0.2777777777777778
B0006,80,1.4887593608730894,0.7443796804365447,0.26851851851851855
B0006,81,1.4782779285546637,0.7391389642773318,0.25925925925925924
B0006,82,1.478459982215684,0.739229991107842,0.25
B0006,83,1.473214844899973,0.7366074224499864,0.24074074074074073
B0006,84,1.4675164935067897,0.7337582467533948,0.23148148148148148
B0006,85,1.4516292657521337,0.7258146328760668,0.2222222222222222
B0006,86,1.4519237720967175,0.7259618860483588,0.21296296296296297
B0006,87,1.4471484694777743,0.7235742347388872,0.2037037037037037
B0006,88,1.4468538105659885,0.7234269052829942,0.19444444444444445
B0006,89,1.4416741930284678,0.7208370965142339,0.18518518518518517
B0006,90,1.5935866593100128,0.7967933296550064,0.17592592592592593
B0006,91,1.5463902376915637,0.7731951188457818,0.16666666666666666
B0006,92,1.51470559175661,0.757352795878305,0.1574074074074074
B0006,93,1.4989786083335404,0.7494893041667702,0.14814814814814814
B0006,94,1.4831110745410492,0.7415555372705246,0.1388888888888889
B0006,95,1.4729664825468278,0.7364832412734139,0.12962962962962962
B0006,96,1.4627604396099307,0.7313802198049654,0.12037037037037036
B0006,97,1.4518364681062514,0.7259182340531257,0.1111111111111111
B0006,98,1.4468670644030392,0.7234335322015196,0.10185185185185185
B0006,99,1.441380399427779,0.7206901997138895,0.09259259259259259
B0006,100,1.431210744960774,0.715605372480387,0.08333333333333333
B0006,101,1.4260247179525716,0.7130123589762858,0.07407407407407407
B0006,102,1.420487649966195,0.7102438249830975,0.06481481481481481
B0006,103,1.4207006230355006,0.7103503115177503,0.05555555555555555
B0006,104,1.452255804330839,0.7261279021654194,0.046296296296296294
B0006,105,1.431557632772571,0.7157788163862855,0.037037037037037035
B0006,106,1.415015751158943,0.7075078755794715,0.027777777777777776
B0006,107,1.4097311506517451,0.7048655753258726,0.018518518518518517
B0006,108,1.404917318129309,0.7024586590646545,0.009259259259259259
B0006,109,1.395164296571563,0.6975821482857815,0.0
B0006,110,1.3945343832614077,0.6972671916307038,-0.009259259259259259
B0006,111,1.3893171179312644,0.6946585589656322,-0.018518518518518517
B0006,112,1.3838379472327809,0.6919189736163904,-0.027777777777777776
B0006,113,1.3736814238195123,0.6868407119097562,-0.037037037037037035
B0006,114,1.3786059891863676,0.6893029945931838,-0.046296296296296294
B0006,115,1.3737600299108574,0.6868800149554287,-0.05555555555555555
B0006,116,1.3682580583942712,0.6841290291971356,-0.06481481481481481
B0006,117,1.3633024037317505,0.6816512018658752,-0.07407407407407407
B0006,118,1.35809661401726,0.67904830700863,-0.08333333333333333
B0006,119,1.353269090999531,0.6766345454997655,-0.09259259259259259
B0006,120,1.3841605738237488,0.6920802869118744,-0.10185185185185185
B0006,121,1.4051467790651473,0.7025733895325736,-0.1111111111111111
B0006,122,1.378719022627353,0.6893595113136765,-0.12037037037037036
B0006,123,1.3682657783199066,0.6841328891599533,-0.12962962962962962
B0006,124,1.3573151296618016,0.6786575648309008,-0.1388888888888889
B0006,125,1.3524934638801596,0.6762467319400798,-0.14814814814814814
B0006,126,1.3474099151661236,0.6737049575830618,-0.1574074074074074
B0006,127,1.3370075130842318,0.6685037565421159,-0.16666666666666666
B0006,128,1.3312352966718526,0.6656176483359263,-0.17592592592592593
B0006,129,1.3259303781727645,0.6629651890863822,-0.18518518518518517
B0006,130,1.321578743867529,0.6607893719337645,-0.19444444444444445
B0006,131,1.321225074066109,0.6606125370330544,-0.2037037037037037
B0006,132,1.3156485301862682,0.6578242650931341,-0.21296296296296297
B0006,133,1.3209025697502388,0.6604512848751194,-0.2222222222222222
B0006,134,1.3474328767273906,0.6737164383636953,-0.23148148148148148
B0006,135,1.3260128072353616,0.6630064036176808,-0.24074074074074073
B0006,136,1.3101186784831065,0.6550593392415532,-0.25
B0006,137,1.30521620229393,0.652608101146965,-0.25925925925925924
B0006,138,1.3004061951355774,0.6502030975677887,-0.26851851851851855
B0006,139,1.300235735841116,0.650117867920558,-0.2777777777777778
B0006,140,1.2895066722480757,0.6447533361240378,-0.28703703703703703
B0006,141,1.279253057384795,0.6396265286923974,-0.2962962962962963
B0006,142,1.2792078171714618,0.6396039085857309,-0.3055555555555556
B0006,143,1.274036760902923,0.6370183804514615,-0.3148148148148148
B0006,144,1.2741273923001468,0.6370636961500734,-0.32407407407407407
B0006,145,1.263763942644078,0.631881971322039,-0.3333333333333333
B0006,146,1.2581373688955233,0.6290686844477617,-0.3425925925925926
B0006,147,1.253259864055301,0.6266299320276505,-0.35185185185185186
B0006,148,1.2532313315493426,0.6266156657746713,-0.3611111111111111
B0006,149,1.2480874960313575,0.6240437480156787,-0.37037037037037035
B0006,150,1.2534354284944844,0.6267177142472422,-0.37962962962962965
B0006,151,1.28980487732669,0.644902438663345,-0.3888888888888889
B0006,152,1.2635402021758837,0.6317701010879418,-0.39814814814814814
B0006,153,1.2479761706842851,0.6239880853421426,-0.4074074074074074
B0006,154,1.2321202877943334,0.6160601438971667,-0.4166666666666667
B0006,155,1.2271137666213534,0.6135568833106767,-0.42592592592592593
B0006,156,1.2217397581377356,0.6108698790688678,-0.4351851851851852
B0006,157,1.211102678915174,0.605551339457587,-0.4444444444444444
B0006,158,1.2056159765131735,0.6028079882565868,-0.4537037037037037
B0006,159,1.2008936262717274,0.6004468131358637,-0.46296296296296297
B0006,160,1.1905903985558337,0.5952951992779169,-0.4722222222222222
B0006,161,1.185179251041941,0.5925896255209705,-0.48148148148148145
B0006,162,1.1796706818144624,0.5898353409072312,-0.49074074074074076
B0006,163,1.1745952836753917,0.5872976418376958,-0.5
B0006,164,1.15381833159625,0.576909165798125,-0.5092592592592593
B0006,165,1.1644009557372264,0.5822004778686132,-0.5185185185185185
B0006,166,1.1587974947916069,0.5793987473958034,-0.5277777777777778
B0006,167,1.1749748834769171,0.5874874417384586,-0.5370370370370371
B0006,168,1.1856752327929356,0.5928376163964678,-0.5462962962962963
B0007,1,1.89105229539079,0.945526147695395,1.0
B0007,2,1.880637027686859,0.9403185138434295,0.9940476190476191
B0007,3,1.8806626717011388,0.9403313358505694,0.9880952380952381
B0007,4,1.8807709009833444,0.9403854504916722,0.9821428571428571
B0007,5,1.8794508728285055,0.9397254364142528,0.9761904761904762
B0007,6,1.8807003517117404,0.9403501758558702,0.9702380952380952
B0007,7,1.8799352523566075,0.9399676261783038,0.9642857142857143
B0007,8,1.8815088124038797,0.9407544062019398,0.9583333333333334
B0007,9,1.8696907870385844,0.9348453935192922,0.9523809523809523
B0007,10,1.870052380139199,0.9350261900695995,0.9464285714285714
B0007,11,1.8700442394188577,0.9350221197094288,0.9404761904761905
B0007,12,1.8596518987766364,0.9298259493883182,0.9345238095238095
B0007,13,1.8590746560862208,0.9295373280431104,0.9285714285714286
B0007,14,1.8590084577709232,0.9295042288854616,0.9226190476190477
B0007,15,1.8593622586957048,0.9296811293478524,0.9166666666666666
B0007,16,1.8587355450601035,0.9293677725300518,0.9107142857142857
B0007,17,1.847817291322145,0.9239086456610724,0.9047619047619048
B0007,18,1.8485252916137047,0.9242626458068524,0.8988095238095238
B0007,19,1.848378951850034,0.924189475925017,0.8928571428571429
B0007,20,1.8807805437609768,0.9403902718804884,0.8869047619047619
B0007,21,1.88147215974436,0.94073607987218,0.8809523809523809
B0007,22,1.8810954313244783,0.9405477156622392,0.875
B0007,23,1.8710089649779995,0.9355044824889998,0.8690476190476191
B0007,24,1.8701995151941375,0.9350997575970688,0.8630952380952381
B0007,25,1.8706715362800983,0.9353357681400492,0.8571428571428571
B0007,26,1.8596124644020169,0.9298062322010084,0.8511904761904762
B0007,27,1.860033909718346,0.930016954859173,0.8452380952380952
B0007,28,1.8591653109160768,0.9295826554580384,0.8392857142857143
B0007,29,1.8481398178778288,0.9240699089389144,0.8333333333333334
B0007,30,1.849201702126164,0.924600851063082,0.8273809523809523
B0007,31,1.8834677437950849,0.9417338718975424,0.8214285714285714
B0007,32,1.8628211117905844,0.9314105558952922,0.8154761904761905
B0007,33,1.852085039652352,0.926042519826176,0.8095238095238095
B0007,34,1.8469504648208708,0.9234752324104354,0.8035714285714286
B0007,35,1.836828431169018,0.918414215584509,0.7976190476190477
B0007,36,1.8371619619672277,0.9185809809836138,0.7916666666666666
B0007,37,1.8316722583718856,0.9158361291859428,0.7857142857142857
B0007,38,1.8211470951317783,0.9105735475658892,0.7797619047619048
B0007,39,1.816506091511515,0.9082530457557575,0.7738095238095238
B0007,40,1.8113815601504557,0.9056907800752279,0.7678571428571429
B0007,41,1.8116056333939583,0.9058028166969792,0.7619047619047619
B0007,42,1.8060548955557405,0.9030274477778703,0.7559523809523809
B0007,43,1.8132041826994056,0.9066020913497028,0.75
B0007,44,1.8062641938283537,0.9031320969141768,0.7440476190476191
B0007,45,1.7958310249900458,0.8979155124950229,0.7380952380952381
B0007,46,1.7858852600390451,0.8929426300195226,0.7321428571428571
B0007,47,1.780326860450275,0.8901634302251376,0.7261904761904762
B0007,48,1.8150756899575575,0.9075378449787788,0.7202380952380952
B0007,49,1.815702515484584,0.907851257742292,0.7142857142857143
B0007,50,1.800243217805667,0.9001216089028335,0.7083333333333334
B0007,51,1.7904476205609308,0.8952238102804654,0.7023809523809523
B0007,52,1.780343032300132,0.890171516150066,0.6964285714285714
B0007,53,1.775328769596812,0.887664384798406,0.6904761904761905
B0007,54,1.770262973473285,0.8851314867366425,0.6845238095238095
B0007,55,1.760081061854204,0.880040530927102,0.6785714285714286
B0007,56,1.749647593537689,0.8748237967688445,0.6726190476190477
B0007,57,1.749650075059311,0.8748250375296555,0.6666666666666666
B0007,58,1.745028739214683,0.8725143696073415,0.6607142857142857
B0007,59,1.739645745528673,0.8698228727643365,0.6547619047619048
B0007,60,1.7285642277717963,0.8642821138858982,0.6488095238095238
B0007,61,1.723900324588418,0.861950162294209,0.6428571428571429
B0007,62,1.7139788776485192,0.8569894388242596,0.6369047619047619
B0007,63,1.7139701997004613,0.8569850998502306,0.6309523809523809
B0007,64,1.7036521173638766,0.8518260586819383,0.625
B0007,65,1.7040137474382486,0.8520068737191243,0.6190476190476191
B0007,66,1.6935716157343033,0.8467858078671516,0.6130952380952381
B0007,67,1.6876577363877656,0.8438288681938828,0.6071428571428571
B0007,68,1.6830744356583152,0.8415372178291576,0.6011904761904762
B0007,69,1.6779270142025482,0.8389635071012741,0.5952380952380952
B0007,70,1.6732060275966172,0.8366030137983086,0.5892857142857143
B0007,71,1.6674367208253988,0.8337183604126994,0.5833333333333334
B0007,72,1.6622662630667526,0.8311331315333763,0.5773809523809523
B0007,73,1.6574243065763063,0.8287121532881532,0.5714285714285714
B0007,74,1.652538684928734,0.826269342464367,0.5654761904761905
B0007,75,1.6472174627573322,0.8236087313786661,0.5595238095238095
B0007,76,1.6364136810898071,0.8182068405449036,0.5535714285714286
B0007,77,1.6362554312048496,0.8181277156024248,0.5476190476190477
B0007,78,1.641119179218384,0.820559589609192,0.5416666666666666
B0007,79,1.6315700789656966,0.8157850394828483,0.5357142857142857
B0007,80,1.621213282987236,0.810606641493618,0.5297619047619048
B0007,81,1.6164273214762122,0.8082136607381061,0.5238095238095238
B0007,82,1.615823510161921,0.8079117550809605,0.5178571428571429
B0007,83,1.61672418029789,0.808362090148945,0.5119047619047619
B0007,84,1.6108655863730026,0.8054327931865013,0.5059523809523809
B0007,85,1.6006603374309376,0.8003301687154688,0.5
B0007,86,1.5959174487005665,0.7979587243502833,0.49404761904761907
B0007,87,1.5962179519462243,0.7981089759731121,0.4880952380952381
B0007,88,1.5958065114633972,0.7979032557316986,0.48214285714285715
B0007,89,1.5906507821480704,0.7953253910740352,0.47619047619047616
B0007,90,1.6888211161855506,0.8444105580927753,0.47023809523809523
B0007,91,1.6259938279733204,0.8129969139866602,0.4642857142857143
B0007,92,1.6157433862812898,0.8078716931406449,0.4583333333333333
B0007,93,1.6056626764846538,0.8028313382423269,0.4523809523809524
